dep_date,airline,dep_time,duration,arr_time,price,source,destination,dateofbooking,stops
22/02/2022,Go First ,18:00,2h 10m,20:10,"2,285",BOM,DEL,13/02/2022,
22/02/2022,Go First ,20:15,2h 10m,22:25,"2,285",BOM,DEL,13/02/2022,
22/02/2022,Go First ,22:40,2h 10m,00:50,"2,285",BOM,DEL,13/02/2022,
22/02/2022,Air India ,21:30,2h 15m,23:45,"2,464",BOM,DEL,13/02/2022,
22/02/2022,Air India ,16:00,2h 15m,18:15,"2,464",BOM,DEL,13/02/2022,
22/02/2022,Air India ,19:00,2h 15m,21:15,"2,464",BOM,DEL,13/02/2022,
22/02/2022,Vistara ,21:55,2h 15m,00:10,"2,496",BOM,DEL,13/02/2022,
22/02/2022,Go First ,21:15,2h 15m,23:30,"2,285",BOM,DEL,13/02/2022,
22/02/2022,Go First ,23:45,2h 15m,02:00,"2,285",BOM,DEL,13/02/2022,
22/02/2022,Air India ,18:00,2h 25m,20:25,"2,464",BOM,DEL,13/02/2022,
22/02/2022,Vistara ,15:45,2h 20m,18:05,"2,744",BOM,DEL,13/02/2022,
22/02/2022,Vistara ,17:35,2h 10m,19:45,"3,166",BOM,DEL,13/02/2022,
22/02/2022,Vistara ,19:45,2h 10m,21:55,"3,166",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,08:30,1h 55m,10:25,"2,339",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,07:45,2h 05m,09:50,"2,235",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,06:00,2h 05m,08:05,"2,496",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,06:30,2h 05m,08:35,"2,496",BOM,DEL,13/02/2022,
23/02/2022,AirAsia India ,07:20,2h 10m,09:30,"2,211",BOM,DEL,13/02/2022,
23/02/2022,Go First ,12:30,2h 05m,14:35,"2,304",BOM,DEL,13/02/2022,
23/02/2022,Go First ,14:30,2h 05m,16:35,"2,304",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,09:20,2h 10m,11:30,"2,235",BOM,DEL,13/02/2022,
23/02/2022,Go First ,06:00,2h 10m,08:10,"2,304",BOM,DEL,13/02/2022,
23/02/2022,Go First ,08:00,2h 10m,10:10,"2,304",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,07:05,2h 15m,09:20,"2,235",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,11:45,2h 15m,14:00,"2,235",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,10:05,2h 10m,12:15,"2,339",BOM,DEL,13/02/2022,
23/02/2022,IndiGo ,13:40,2h 10m,15:50,"2,339",BOM,DEL,13/02/2022,
23/02/2022,Air India ,08:00,2h 15m,10:15,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Air India ,10:00,2h 15m,12:15,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Go First ,09:55,2h 15m,12:10,"2,304",BOM,DEL,13/02/2022,
23/02/2022,Go First ,12:15,2h 15m,14:30,"2,304",BOM,DEL,13/02/2022,
23/02/2022,Go First ,13:30,2h 15m,15:45,"2,304",BOM,DEL,13/02/2022,
23/02/2022,SpiceJet ,07:20,2h 15m,09:35,"2,339",BOM,DEL,13/02/2022,
23/02/2022,Air India ,18:00,2h,20:00,"2,476",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,23:35,2h 10m,01:45,"2,170",DEL,BOM,13/02/2022,
23/02/2022,AirAsia India ,20:00,2h 15m,22:15,"2,155",DEL,BOM,13/02/2022,
23/02/2022,Air India ,20:00,2h 10m,22:10,"2,476",DEL,BOM,13/02/2022,
23/02/2022,Go First ,15:30,2h 05m,17:35,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,17:00,2h 05m,19:05,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Air India ,19:00,2h 15m,21:15,"2,476",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,20:40,2h 10m,22:50,"2,586",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,21:40,2h 10m,23:50,"2,586",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,17:15,2h 10m,19:25,"2,410",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,18:40,2h 10m,20:50,"2,410",DEL,BOM,13/02/2022,
23/02/2022,Go First ,15:00,2h 15m,17:15,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,19:40,2h 15m,21:55,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,21:00,2h 15m,23:15,"2,372",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,21:15,2h 15m,23:30,"2,410",DEL,BOM,13/02/2022,
23/02/2022,Go First ,18:05,2h 20m,20:25,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,15:30,2h 10m,17:40,"2,823",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,19:50,2h 10m,22:00,"2,823",DEL,BOM,13/02/2022,
23/02/2022,SpiceJet ,18:55,2h 10m,21:05,"2,621",DEL,BOM,13/02/2022,
23/02/2022,SpiceJet ,19:45,2h 20m,22:05,"2,621",DEL,BOM,13/02/2022,
23/02/2022,Air India ,07:00,2h 05m,09:05,"2,476",DEL,BOM,13/02/2022,
23/02/2022,Air India ,08:00,2h 10m,10:10,"2,476",DEL,BOM,13/02/2022,
23/02/2022,Go First ,13:30,2h 05m,15:35,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Air India ,09:00,2h 15m,11:15,"2,476",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,05:45,2h 10m,07:55,"2,586",DEL,BOM,13/02/2022,
23/02/2022,Go First ,07:00,2h 10m,09:10,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,08:00,2h 10m,10:10,"2,372",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,12:00,2h 10m,14:10,"2,410",DEL,BOM,13/02/2022,
23/02/2022,Go First ,14:20,2h 15m,16:35,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,15:00,2h 15m,17:15,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,09:30,2h 05m,11:35,"2,823",DEL,BOM,13/02/2022,
23/02/2022,Go First ,10:30,2h 20m,12:50,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Go First ,02:00,2h 15m,04:15,"2,372",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,12:50,2h 10m,15:00,"2,823",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,14:20,2h 10m,16:30,"2,823",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,10:20,2h 15m,12:35,"2,823",DEL,BOM,13/02/2022,
23/02/2022,SpiceJet ,07:20,2h 15m,09:35,"2,621",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,11:40,2h 20m,14:00,"2,823",DEL,BOM,13/02/2022,
23/02/2022,SpiceJet ,06:20,2h 20m,08:40,"2,621",DEL,BOM,13/02/2022,
23/02/2022,IndiGo ,14:20,2h 15m,16:35,"2,791",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,07:30,2h 15m,09:45,"3,246",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,08:50,2h 20m,11:10,"3,246",DEL,BOM,13/02/2022,
23/02/2022,Vistara ,20:55,2h 05m,23:00,"2,496",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,18:30,2h 10m,20:40,"2,496",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,22:45,2h 10m,00:55,"2,496",BOM,DEL,13/02/2022,
23/02/2022,Air India ,21:30,2h 15m,23:45,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Air India ,16:00,2h 15m,18:15,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Air India ,19:00,2h 15m,21:15,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,21:55,2h 15m,00:10,"2,496",BOM,DEL,13/02/2022,
23/02/2022,Air India ,18:00,2h 25m,20:25,"2,464",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,15:45,2h 20m,18:05,"2,744",BOM,DEL,13/02/2022,
23/02/2022,SpiceJet ,19:25,2h 25m,21:50,"2,614",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,17:35,2h 10m,19:45,"3,166",BOM,DEL,13/02/2022,
23/02/2022,Vistara ,19:45,2h 10m,21:55,"3,166",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,08:30,1h 55m,10:25,"2,339",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,07:45,2h 05m,09:50,"2,235",BOM,DEL,13/02/2022,
24/02/2022,Go First ,12:30,2h 05m,14:35,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,14:30,2h 05m,16:35,"2,285",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,09:20,2h 10m,11:30,"2,235",BOM,DEL,13/02/2022,
24/02/2022,Go First ,06:00,2h 10m,08:10,"2,285",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,11:45,2h 15m,14:00,"2,235",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,07:05,2h 15m,09:20,"2,235",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,13:40,2h 10m,15:50,"2,339",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,10:05,2h 10m,12:15,"2,339",BOM,DEL,13/02/2022,
24/02/2022,AirAsia India ,07:20,2h 10m,09:30,"2,339",BOM,DEL,13/02/2022,
24/02/2022,Go First ,09:55,2h 15m,12:10,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,12:15,2h 15m,14:30,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,13:30,2h 15m,15:45,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,08:00,2h 10m,10:10,"2,461",BOM,DEL,13/02/2022,
24/02/2022,SpiceJet ,07:20,2h 15m,09:35,"2,614",BOM,DEL,13/02/2022,
24/02/2022,SpiceJet ,10:15,2h 15m,12:30,"2,614",BOM,DEL,13/02/2022,
24/02/2022,Air India ,18:00,2h,20:00,"2,476",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,23:35,2h 10m,01:45,"2,170",DEL,BOM,13/02/2022,
24/02/2022,AirAsia India ,20:00,2h 15m,22:15,"2,155",DEL,BOM,13/02/2022,
24/02/2022,Go First ,15:30,2h 05m,17:35,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Go First ,17:00,2h 05m,19:05,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Air India ,20:00,2h 10m,22:10,"2,476",DEL,BOM,13/02/2022,
24/02/2022,Air India ,19:00,2h 15m,21:15,"2,476",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,20:40,2h 10m,22:50,"2,586",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,21:40,2h 10m,23:50,"2,586",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,17:15,2h 10m,19:25,"2,410",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,18:40,2h 10m,20:50,"2,410",DEL,BOM,13/02/2022,
24/02/2022,Go First ,15:00,2h 15m,17:15,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Go First ,19:40,2h 15m,21:55,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Go First ,21:00,2h 15m,23:15,"2,354",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,21:15,2h 15m,23:30,"2,410",DEL,BOM,13/02/2022,
24/02/2022,Go First ,18:05,2h 20m,20:25,"2,354",DEL,BOM,13/02/2022,
24/02/2022,SpiceJet ,19:45,2h 20m,22:05,"2,409",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,15:30,2h 10m,17:40,"2,823",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,19:50,2h 10m,22:00,"2,823",DEL,BOM,13/02/2022,
24/02/2022,SpiceJet ,18:55,2h 10m,21:05,"2,621",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,19:00,2h 15m,21:15,"3,246",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,16:45,2h 20m,19:05,"3,246",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,17:45,2h 20m,20:05,"3,246",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,07:15,2h 10m,09:25,"2,170",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,06:30,2h 10m,08:40,"2,170",DEL,BOM,13/02/2022,
24/02/2022,Air India ,07:00,2h 05m,09:05,"2,476",DEL,BOM,13/02/2022,
24/02/2022,Air India ,10:40,2h 10m,12:50,"2,476",DEL,BOM,13/02/2022,
24/02/2022,AirAsia India ,04:25,2h 10m,06:35,"2,155",DEL,BOM,13/02/2022,
24/02/2022,Go First ,13:30,2h 05m,15:35,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Air India ,08:00,2h 10m,10:10,"2,476",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,10:45,2h 20m,13:05,"2,170",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,08:45,2h 20m,11:05,"2,170",DEL,BOM,13/02/2022,
24/02/2022,Go First ,07:00,2h 10m,09:10,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Go First ,08:00,2h 10m,10:10,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Air India ,09:00,2h 15m,11:15,"2,476",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,05:45,2h 10m,07:55,"2,586",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,12:00,2h 10m,14:10,"2,410",DEL,BOM,13/02/2022,
24/02/2022,Go First ,14:20,2h 15m,16:35,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Go First ,15:00,2h 15m,17:15,"2,354",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,14:20,2h 15m,16:35,"2,410",DEL,BOM,13/02/2022,
24/02/2022,IndiGo ,09:30,2h 30m,12:00,"2,170",DEL,BOM,13/02/2022,
24/02/2022,Go First ,10:30,2h 20m,12:50,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,09:30,2h 05m,11:35,"2,823",DEL,BOM,13/02/2022,
24/02/2022,Go First ,02:00,2h 15m,04:15,"2,354",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,12:50,2h 10m,15:00,"2,823",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,14:20,2h 10m,16:30,"2,823",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,10:20,2h 15m,12:35,"2,823",DEL,BOM,13/02/2022,
24/02/2022,SpiceJet ,07:20,2h 15m,09:35,"2,621",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,11:40,2h 20m,14:00,"2,823",DEL,BOM,13/02/2022,
24/02/2022,SpiceJet ,06:20,2h 20m,08:40,"2,621",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,07:30,2h 15m,09:45,"3,246",DEL,BOM,13/02/2022,
24/02/2022,Vistara ,08:50,2h 20m,11:10,"3,246",DEL,BOM,13/02/2022,
24/02/2022,AirAsia India ,22:55,2h 05m,01:00,"2,211",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,18:30,2h 05m,20:35,"2,235",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,20:30,2h 05m,22:35,"2,235",BOM,DEL,13/02/2022,
24/02/2022,Go First ,16:30,2h 05m,18:35,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,20:55,2h 05m,23:00,"2,496",BOM,DEL,13/02/2022,
24/02/2022,IndiGo ,17:15,2h 05m,19:20,"2,339",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,18:30,2h 10m,20:40,"2,496",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,22:45,2h 10m,00:55,"2,496",BOM,DEL,13/02/2022,
24/02/2022,Go First ,18:00,2h 10m,20:10,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,22:40,2h 10m,00:50,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Air India ,21:30,2h 15m,23:45,"2,464",BOM,DEL,13/02/2022,
24/02/2022,Air India ,16:00,2h 15m,18:15,"2,464",BOM,DEL,13/02/2022,
24/02/2022,Air India ,19:00,2h 15m,21:15,"2,464",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,21:55,2h 15m,00:10,"2,496",BOM,DEL,13/02/2022,
24/02/2022,Go First ,21:15,2h 15m,23:30,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Go First ,23:45,2h 15m,02:00,"2,285",BOM,DEL,13/02/2022,
24/02/2022,Air India ,18:00,2h 25m,20:25,"2,464",BOM,DEL,13/02/2022,
24/02/2022,SpiceJet ,21:45,2h 10m,23:55,"2,614",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,15:45,2h 20m,18:05,"2,744",BOM,DEL,13/02/2022,
24/02/2022,SpiceJet ,19:25,2h 25m,21:50,"2,614",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,17:35,2h 10m,19:45,"3,166",BOM,DEL,13/02/2022,
24/02/2022,Vistara ,19:45,2h 10m,21:55,"3,166",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,08:30,1h 55m,10:25,"2,339",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,07:45,2h 05m,09:50,"2,235",BOM,DEL,13/02/2022,
25/02/2022,Go First ,12:30,2h 05m,14:35,"2,285",BOM,DEL,13/02/2022,
25/02/2022,Go First ,14:30,2h 05m,16:35,"2,285",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,06:00,2h 05m,08:05,"2,496",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,06:30,2h 05m,08:35,"2,496",BOM,DEL,13/02/2022,
25/02/2022,AirAsia India ,07:20,2h 10m,09:30,"2,211",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,09:20,2h 10m,11:30,"2,235",BOM,DEL,13/02/2022,
25/02/2022,Air India ,07:00,2h 10m,09:10,"2,464",BOM,DEL,13/02/2022,
25/02/2022,Go First ,06:00,2h 10m,08:10,"2,285",BOM,DEL,13/02/2022,
25/02/2022,Go First ,08:00,2h 10m,10:10,"2,285",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,07:05,2h 15m,09:20,"2,235",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,11:45,2h 15m,14:00,"2,235",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,10:05,2h 10m,12:15,"2,339",BOM,DEL,13/02/2022,
25/02/2022,IndiGo ,13:40,2h 10m,15:50,"2,339",BOM,DEL,13/02/2022,
25/02/2022,Air India ,10:00,2h 15m,12:15,"2,464",BOM,DEL,13/02/2022,
25/02/2022,Go First ,09:55,2h 15m,12:10,"2,285",BOM,DEL,13/02/2022,
25/02/2022,Go First ,12:15,2h 15m,14:30,"2,285",BOM,DEL,13/02/2022,
25/02/2022,Go First ,13:30,2h 15m,15:45,"2,285",BOM,DEL,13/02/2022,
25/02/2022,SpiceJet ,10:15,2h 15m,12:30,"2,339",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,12:25,2h 05m,14:30,"2,744",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,11:55,2h 10m,14:05,"2,744",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,10:25,2h 15m,12:40,"2,744",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,14:40,2h 15m,16:55,"2,744",BOM,DEL,13/02/2022,
25/02/2022,Air India ,08:00,2h 15m,10:15,"2,779",BOM,DEL,13/02/2022,
25/02/2022,SpiceJet ,07:20,2h 15m,09:35,"2,614",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,07:30,2h 10m,09:40,"3,166",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,08:45,2h 15m,11:00,"3,166",BOM,DEL,13/02/2022,
25/02/2022,Air India ,18:00,2h,20:00,"2,476",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,23:35,2h 10m,01:45,"2,170",DEL,BOM,13/02/2022,
25/02/2022,Go First ,15:30,2h 05m,17:35,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Go First ,17:00,2h 05m,19:05,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Air India ,20:00,2h 10m,22:10,"2,476",DEL,BOM,13/02/2022,
25/02/2022,Go First ,22:30,2h 10m,00:40,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Air India ,19:00,2h 15m,21:15,"2,476",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,20:40,2h 10m,22:50,"2,586",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,21:40,2h 10m,23:50,"2,586",DEL,BOM,13/02/2022,
25/02/2022,Go First ,15:00,2h 15m,17:15,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Go First ,19:40,2h 15m,21:55,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Go First ,21:00,2h 15m,23:15,"2,354",DEL,BOM,13/02/2022,
25/02/2022,AirAsia India ,20:00,2h 15m,22:15,"2,410",DEL,BOM,13/02/2022,
25/02/2022,Go First ,18:05,2h 20m,20:25,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,15:30,2h 10m,17:40,"2,823",DEL,BOM,13/02/2022,
25/02/2022,SpiceJet ,18:55,2h 10m,21:05,"2,621",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,18:40,2h 10m,20:50,"2,791",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,17:15,2h 10m,19:25,"2,791",DEL,BOM,13/02/2022,
25/02/2022,SpiceJet ,19:45,2h 20m,22:05,"2,621",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,21:15,2h 15m,23:30,"2,791",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,19:50,2h 10m,22:00,"3,378",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,16:45,2h 20m,19:05,"3,246",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,17:45,2h 20m,20:05,"3,246",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,19:00,2h 15m,21:15,"3,800",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,06:30,2h 10m,08:40,"2,170",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,07:15,2h 10m,09:25,"2,170",DEL,BOM,13/02/2022,
25/02/2022,Air India ,07:00,2h 05m,09:05,"2,476",DEL,BOM,13/02/2022,
25/02/2022,Air India ,10:40,2h 10m,12:50,"2,476",DEL,BOM,13/02/2022,
25/02/2022,AirAsia India ,04:25,2h 10m,06:35,"2,155",DEL,BOM,13/02/2022,
25/02/2022,Go First ,13:30,2h 05m,15:35,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Air India ,08:00,2h 10m,10:10,"2,476",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,10:45,2h 20m,13:05,"2,170",DEL,BOM,13/02/2022,
25/02/2022,Go First ,07:00,2h 10m,09:10,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Go First ,08:00,2h 10m,10:10,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Air India ,09:00,2h 15m,11:15,"2,476",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,05:45,2h 10m,07:55,"2,586",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,12:00,2h 10m,14:10,"2,410",DEL,BOM,13/02/2022,
25/02/2022,Go First ,14:20,2h 15m,16:35,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Go First ,15:00,2h 15m,17:15,"2,354",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,14:20,2h 15m,16:35,"2,410",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,09:30,2h 30m,12:00,"2,170",DEL,BOM,13/02/2022,
25/02/2022,Go First ,10:30,2h 20m,12:50,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,09:30,2h 05m,11:35,"2,823",DEL,BOM,13/02/2022,
25/02/2022,Go First ,02:00,2h 15m,04:15,"2,354",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,12:50,2h 10m,15:00,"2,823",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,14:20,2h 10m,16:30,"2,823",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,10:20,2h 15m,12:35,"2,823",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,11:40,2h 20m,14:00,"2,823",DEL,BOM,13/02/2022,
25/02/2022,IndiGo ,08:45,2h 20m,11:05,"2,791",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,07:30,2h 15m,09:45,"3,246",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,08:50,2h 20m,11:10,"3,246",DEL,BOM,13/02/2022,
25/02/2022,Vistara ,20:55,2h 05m,23:00,"2,496",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,18:30,2h 10m,20:40,"2,496",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,22:45,2h 10m,00:55,"2,496",BOM,DEL,13/02/2022,
25/02/2022,Air India ,21:30,2h 15m,23:45,"2,464",BOM,DEL,13/02/2022,
25/02/2022,Air India ,16:00,2h 15m,18:15,"2,464",BOM,DEL,13/02/2022,
25/02/2022,Air India ,19:00,2h 15m,21:15,"2,464",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,21:55,2h 15m,00:10,"2,496",BOM,DEL,13/02/2022,
25/02/2022,Air India ,18:00,2h 25m,20:25,"2,464",BOM,DEL,13/02/2022,
25/02/2022,SpiceJet ,21:45,2h 10m,23:55,"2,614",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,15:45,2h 20m,18:05,"2,744",BOM,DEL,13/02/2022,
25/02/2022,SpiceJet ,19:25,2h 25m,21:50,"2,614",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,17:35,2h 10m,19:45,"3,166",BOM,DEL,13/02/2022,
25/02/2022,Vistara ,19:45,2h 10m,21:55,"3,166",BOM,DEL,13/02/2022,
26/02/2022,IndiGo ,08:30,1h 55m,10:25,"2,339",BOM,DEL,13/02/2022,
26/02/2022,IndiGo ,07:45,2h 05m,09:50,"2,235",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,06:00,2h 05m,08:05,"2,496",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,06:30,2h 05m,08:35,"2,496",BOM,DEL,13/02/2022,
26/02/2022,IndiGo ,09:20,2h 10m,11:30,"2,235",BOM,DEL,13/02/2022,
26/02/2022,Go First ,12:30,2h 05m,14:35,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,14:30,2h 05m,16:35,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,06:00,2h 10m,08:10,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,08:00,2h 10m,10:10,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,09:55,2h 15m,12:10,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,12:15,2h 15m,14:30,"2,322",BOM,DEL,13/02/2022,
26/02/2022,Go First ,13:30,2h 15m,15:45,"2,322",BOM,DEL,13/02/2022,
26/02/2022,IndiGo ,11:45,2h 15m,14:00,"2,339",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,12:25,2h 05m,14:30,"2,744",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,11:55,2h 10m,14:05,"2,744",BOM,DEL,13/02/2022,
26/02/2022,Air India ,07:00,2h 10m,09:10,"2,779",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,10:25,2h 15m,12:40,"2,744",BOM,DEL,13/02/2022,
26/02/2022,Vistara ,14:40,2h 15m,16:55,"2,744",BOM,DEL,13/02/2022,
26/02/2022,Air India ,08:00,2h 15m,10:15,"2,779",BOM,DEL,13/02/2022,
26/02/2022,Air India ,10:00,2h 15m,12:15,"2,779",BOM,DEL,13/02/2022,
26/02/2022,Air India ,18:00,2h,20:00,"2,476",DEL,BOM,13/02/2022,
