dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 16 Mar",IndiGo,BOM - BLR,21:50 - 03:45, 5h 55m ,1 stop,"₹ 12,596",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,11:30 - 16:00, 4h 30m ,1 stop,"₹ 15,235",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,04:35 - 14:10, 9h 35m ,1 stop,"₹ 6,656",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,16:55 - 23:05, 6h 10m ,1 stop,"₹ 12,715",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,10:35 - 20:55, 10h 20m ,1 stop,"₹ 5,663",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:00 - 11:50, 5h 50m ,1 stop,"₹ 13,567",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,16:25 - 22:00, 5h 35m ,1 stop,"₹ 14,237",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,19:15 - 23:40, 4h 25m ,1 stop,"₹ 16,696",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,09:30 - 11:10, 1h 40m ,Non-stop,"₹ 22,071",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,10:45 - 19:30, 8h 45m ,1 stop,"₹ 10,263",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,05:20 - 09:45, 4h 25m ,1 stop,"₹ 17,833",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,05:30 - 11:50, 6h 20m ,1 stop,"₹ 15,094",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Multiple Airlines,BOM - BLR,15:15 - 20:55, 5h 40m ,1 stop,"₹ 16,603",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,11:55 - 18:50, 6h 55m ,1 stop,"₹ 14,518",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,13:25 - 22:45, 9h 20m ,1 stop,"₹ 10,391",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:05 - 16:15, 9h 10m ,2 stops,"₹ 11,150",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,15:45 - 22:40, 6h 55m ,1 stop,"₹ 15,324",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,04:55 - 15:10, 10h 15m ,1 stop,"₹ 9,572",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,14:05 - 23:05, 9h ,1 stop,"₹ 12,204",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,05:20 - 09:45, 4h 25m ,1 stop,"₹ 20,177",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",SpiceJet,BOM - BLR,23:45 - 09:00, 9h 15m ,1 stop,"₹ 11,886",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,15:35 - 00:10, 8h 35m ,2 stops,"₹ 13,259",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,12:30 - 19:15, 6h 45m ,1 stop,"₹ 17,030",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,14:40 - 22:40, 8h ,1 stop,"₹ 15,323",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,13:30 - 22:20, 8h 50m ,1 stop,"₹ 13,884",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,12:30 - 19:15, 6h 45m ,1 stop,"₹ 17,564",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,22:45 - 08:40, 9h 55m ,1 stop,"₹ 13,567",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:30 - 17:00, 10h 30m ,1 stop,"₹ 13,715",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,12:25 - 18:50, 6h 25m ,1 stop,"₹ 20,957",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",AirAsia (India),BOM - BLR,07:20 - 18:45, 11h 25m ,1 stop,"₹ 12,735",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,08:45 - 17:00, 8h 15m ,1 stop,"₹ 18,436",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,05:45 - 16:50, 11h 5m ,1 stop,"₹ 14,017",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,19:20 - 08:50, 13h 30m ,1 stop,"₹ 10,263",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,11:25 - 16:00, 4h 35m ,1 stop,"₹ 25,703",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",FlexFlight,BOM - BLR,22:50 - 09:45, 10h 55m ,1 stop,"₹ 14,956",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,10:25 - 17:00, 6h 35m ,1 stop,"₹ 23,897",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,12:15 - 20:25, 8h 10m ,2 stops,"₹ 22,393",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,12:15 - 22:40, 10h 25m ,2 stops,"₹ 18,640",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,12:15 - 23:20, 11h 5m ,2 stops,"₹ 17,837",Mumbai - BOM,Bengaluru - BLR,15/03/2022
