dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",Emirates,BOM - MAA,15:35 - 08:25, 16h 50m ,1 stop,"₹ 29,292",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,21:55 - 08:50, 10h 55m ,1 stop,"₹ 38,111",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,06:10 - 18:20, 12h 10m ,1 stop,"₹ 37,675",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Multiple Airlines,BOM - MAA,19:35 - 08:50, 13h 15m ,1 stop,"₹ 36,649",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,08:25 - 18:25, 10h ,1 stop,"₹ 42,235",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Malaysia Airlines,BOM - MAA,23:35 - 22:45, 23h 10m ,1 stop,"₹ 29,857",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,12:15 - 23:35+1, 35h 20m ,2 stops,"₹ 15,430",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Oman Air,BOM - MAA,10:30 - 14:30+1, 28h ,1 stop,"₹ 28,596",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Multiple Airlines,BOM - MAA,10:15 - 00:15, 14h ,2 stops,"₹ 52,673",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,10:15 - 23:50, 13h 35m ,2 stops,"₹ 54,527",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,10:15 - 07:00, 20h 45m ,2 stops,"₹ 52,811",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,21:55 - 18:20, 20h 25m ,2 stops,"₹ 55,531",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Oman Air,BOM - MAA,16:15 - 07:35, 15h 20m ,1 stop,"₹ 73,322",Mumbai - BOM,Chennai - MAA,15/03/2022
