dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Thu, 14 Apr",Air India,BOM - MAA,18:35 - 12:40, 18h 5m ,2 stops,"₹ 19,578",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,10:55 - 08:55, 22h ,2 stops,"₹ 15,722",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,17:05 - 00:25, 7h 20m ,1 stop,"₹ 33,929",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,12:05 - 12:40+1, 24h 35m ,2 stops,"₹ 13,873",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Oman Air,BOM - MAA,16:15 - 07:35, 15h 20m ,1 stop,"₹ 25,768",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,18:35 - 07:00, 12h 25m ,1 stop,"₹ 30,539",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Emirates,BOM - MAA,15:35 - 08:25, 16h 50m ,1 stop,"₹ 26,286",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Alaska Seaplane,BOM - MAA,21:55 - 08:50, 10h 55m ,1 stop,"₹ 35,708",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,21:55 - 08:50, 10h 55m ,1 stop,"₹ 37,827",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,06:10 - 18:20, 12h 10m ,1 stop,"₹ 36,577",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Multiple Airlines,BOM - MAA,19:35 - 08:50, 13h 15m ,1 stop,"₹ 35,708",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,07:20 - 21:10, 13h 50m ,1 stop,"₹ 35,708",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,19:35 - 08:50, 13h 15m ,1 stop,"₹ 36,968",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,09:50 - 19:30+1, 33h 40m ,2 stops,"₹ 14,833",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,14:55 - 13:25, 22h 30m ,1 stop,"₹ 39,589",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,10:15 - 21:10, 10h 55m ,1 stop,"₹ 54,996",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,07:20 - 23:50, 16h 30m ,2 stops,"₹ 54,375",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,15:35 - 08:50, 17h 15m ,2 stops,"₹ 54,978",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,21:55 - 18:20, 20h 25m ,2 stops,"₹ 54,375",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,07:20 - 07:00, 23h 40m ,2 stops,"₹ 51,802",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Multiple Airlines,BOM - MAA,10:15 - 00:15, 14h ,2 stops,"₹ 70,679",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,10:15 - 23:50, 13h 35m ,2 stops,"₹ 72,421",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,BOM - MAA,10:15 - 07:00, 20h 45m ,2 stops,"₹ 71,252",Mumbai - BOM,Chennai - MAA,15/03/2022
